0,1,2,3,4,5,6
广东省,2011,惠州市,惠城区,1844,广东省惠州市惠城区,"[114.7896457, 22.8475851]"
广东省,2011,惠州市,惠阳区,27,广东省惠州市惠阳区,"[114.7896457, 22.8475851]"
广东省,2011,惠州市,龙门县,4,广东省惠州市龙门县,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,博罗县,1143,广东省惠州市博罗县,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,市辖区,373,广东省惠州市市辖区,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,惠东县,1740,广东省惠州市惠东县,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,惠城区,3453,广东省惠州市惠城区,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,惠阳区,610,广东省惠州市惠阳区,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,龙门县,118,广东省惠州市龙门县,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,龙门县仲恺区,8,广东省惠州市龙门县仲恺区,"[114.7896457, 22.8475851]"
广东省,2012,惠州市,龙门县大亚湾区,1,广东省惠州市龙门县大亚湾区,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,博罗县,2134,广东省惠州市博罗县,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,市辖区,517,广东省惠州市市辖区,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,惠东县,3718,广东省惠州市惠东县,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,惠城区,2328,广东省惠州市惠城区,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,惠阳区,1627,广东省惠州市惠阳区,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,龙门县,1698,广东省惠州市龙门县,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,龙门县仲恺区,78,广东省惠州市龙门县仲恺区,"[114.7896457, 22.8475851]"
广东省,2013,惠州市,龙门县大亚湾区,11,广东省惠州市龙门县大亚湾区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,仲恺高新技术产业开发区,138,广东省惠州市仲恺高新技术产业开发区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,博罗县,1727,广东省惠州市博罗县,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,大亚湾经济技术开发区,15,广东省惠州市大亚湾经济技术开发区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,市辖区,378,广东省惠州市市辖区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,惠东县,3410,广东省惠州市惠东县,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,惠城区,2146,广东省惠州市惠城区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,惠阳区,1692,广东省惠州市惠阳区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,龙门县,330,广东省惠州市龙门县,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,龙门县仲恺区,75,广东省惠州市龙门县仲恺区,"[114.7896457, 22.8475851]"
广东省,2014,惠州市,龙门县大亚湾区,16,广东省惠州市龙门县大亚湾区,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,仲恺高新技术产业开发区,317,广东省惠州市仲恺高新技术产业开发区,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,博罗县,2083,广东省惠州市博罗县,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,大亚湾经济技术开发区,37,广东省惠州市大亚湾经济技术开发区,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,市辖区,291,广东省惠州市市辖区,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,惠东县,4215,广东省惠州市惠东县,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,惠城区,2133,广东省惠州市惠城区,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,惠阳区,1587,广东省惠州市惠阳区,"[114.7896457, 22.8475851]"
广东省,2015,惠州市,龙门县,242,广东省惠州市龙门县,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,仲恺高新技术产业开发区,189,广东省惠州市仲恺高新技术产业开发区,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,博罗县,2107,广东省惠州市博罗县,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,大亚湾经济技术开发区,47,广东省惠州市大亚湾经济技术开发区,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,市辖区,329,广东省惠州市市辖区,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,惠东县,3740,广东省惠州市惠东县,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,惠城区,2437,广东省惠州市惠城区,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,惠阳区,1493,广东省惠州市惠阳区,"[114.7896457, 22.8475851]"
广东省,2016,惠州市,龙门县,270,广东省惠州市龙门县,"[114.7896457, 22.8475851]"
广东省,2010,白云,,2,广东省白云,"[113.301454965, 23.39314975]"
广东省,2010,白云区,,1,广东省白云区,"[113.328044005, 23.2855005]"
广东省,2010,梅州,,20,广东省梅州,"[116.1177436, 24.3053552]"
广东省,2010,梅州丰顺,,2,广东省梅州丰顺,"[116.186718, 23.754582]"
广东省,2010,梅州市,,2,广东省梅州市,"[116.1177436, 24.3053552]"
广东省,2010,梅州市,丰顺县,8,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2010,梅州市,五华县,14,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2010,梅州市,兴宁市,11,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2010,梅州市,大埔县,3,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2010,梅州市,市辖区,4,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2010,梅州市,平远县,3,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2010,梅州市,梅县,4,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2010,梅州市,梅江区,4,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2010,梅州市,蕉岭县,1,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2011,梅州市,丰顺县,2,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2011,梅州市,五华县,5,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2011,梅州市,兴宁市,5,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2011,梅州市,大埔县,2,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2011,梅州市,市辖区,3,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2011,梅州市,平远县,2,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2011,梅州市,梅县,5,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2011,梅州市,梅江区,1,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2011,梅州市,蕉岭县,2,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2012,梅州市,丰顺县,16,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2012,梅州市,五华县,110,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2012,梅州市,兴宁市,253,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2012,梅州市,大埔县,199,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2012,梅州市,市辖区,136,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2012,梅州市,平远县,1,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2012,梅州市,梅县,623,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2012,梅州市,梅江区,110,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2012,梅州市,蕉岭县,8,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2013,梅州市,,1,广东省梅州市,"[116.1177436, 24.3053552]"
广东省,2013,梅州市,丰顺县,669,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2013,梅州市,五华县,1353,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2013,梅州市,兴宁市,2752,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2013,梅州市,大埔县,756,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2013,梅州市,市辖区,344,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2013,梅州市,平远县,48,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2013,梅州市,梅县,1938,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2013,梅州市,梅江区,729,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2013,梅州市,蕉岭县,735,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2014,梅州市,丰顺县,746,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2014,梅州市,五华县,938,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2014,梅州市,兴宁市,1934,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2014,梅州市,大埔县,584,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2014,梅州市,市辖区,365,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2014,梅州市,平远县,203,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2014,梅州市,梅县,1179,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2014,梅州市,梅江区,484,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2014,梅州市,蕉岭县,480,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2015,梅州市,丰顺县,722,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2015,梅州市,五华县,1310,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2015,梅州市,兴宁市,1907,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2015,梅州市,大埔县,426,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2015,梅州市,市辖区,445,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2015,梅州市,平远县,490,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2015,梅州市,梅县,1338,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2015,梅州市,梅江区,415,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2015,梅州市,蕉岭县,577,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2016,梅州市,丰顺县,689,广东省梅州市丰顺县,"[116.186718, 23.754582]"
广东省,2016,梅州市,五华县,992,广东省梅州市五华县,"[116.186718, 23.754582]"
广东省,2016,梅州市,兴宁市,2259,广东省梅州市兴宁市,"[115.745699517, 24.2485199]"
广东省,2016,梅州市,大埔县,522,广东省梅州市大埔县,"[116.5788765, 24.4165854]"
广东省,2016,梅州市,市辖区,634,广东省梅州市市辖区,"[116.5788765, 24.4165854]"
广东省,2016,梅州市,平远县,413,广东省梅州市平远县,"[116.5788765, 24.4165854]"
广东省,2016,梅州市,梅县,1265,广东省梅州市梅县,"[116.275398888, 24.35963515]"
广东省,2016,梅州市,梅江区,371,广东省梅州市梅江区,"[115.8693633, 23.9720425]"
广东省,2016,梅州市,蕉岭县,659,广东省梅州市蕉岭县,"[115.8693633, 23.9720425]"
广东省,2010,丰顺,,1,广东省丰顺,"[116.186718, 23.754582]"
广东省,2010,梅县,,2,广东省梅县,"[116.275398888, 24.35963515]"
广东省,2010,南沙,,2,广东省南沙,"[113.701565513, 22.021785]"
广东省,2010,兴宁,,4,广东省兴宁,"[115.745699517, 24.2485199]"
广东省,2010,雷州,,2,广东省雷州,"[110.0932095, 20.9076779]"
广东省,2010,横埔区,,1,广东省横埔区,"[110.0932095, 20.9076779]"
广东省,2010,信宜,,5,广东省信宜,"[111.042843, 22.489824]"
广东省,2010,湛江,,17,广东省湛江,"[109.971389, 21.081389]"
广东省,2010,湛江市,吴川市,181,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2010,湛江市,坡头区,3,广东省湛江市坡头区,"[110.690706527, 21.445432]"
广东省,2010,湛江市,廉江市,7,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2010,湛江市,徐闻县,7,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2010,湛江市,赤坎区,1,广东省湛江市赤坎区,"[110.0384997, 21.7285518]"
广东省,2010,湛江市,遂溪县,4,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2010,湛江市,雷州市,11,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2011,湛江市,吴川市,10110,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2011,湛江市,市辖区,5,广东省湛江市市辖区,"[110.690706527, 21.445432]"
广东省,2011,湛江市,廉江市,3,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2011,湛江市,徐闻县,1,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2011,湛江市,遂溪县,3,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2011,湛江市,雷州市,10,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2012,湛江市,吴川市,13896,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2012,湛江市,坡头区,3,广东省湛江市坡头区,"[110.690706527, 21.445432]"
广东省,2012,湛江市,市徐闻县经济技术开发区,1,广东省湛江市市徐闻县经济技术开发区,"[110.690706527, 21.445432]"
广东省,2012,湛江市,市辖区,9,广东省湛江市市辖区,"[110.690706527, 21.445432]"
广东省,2012,湛江市,廉江市,15,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2012,湛江市,徐闻县,327,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2012,湛江市,赤坎区,5,广东省湛江市赤坎区,"[110.0384997, 21.7285518]"
广东省,2012,湛江市,遂溪县,40,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2012,湛江市,雷州市,8,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2012,湛江市,霞山区,9,广东省湛江市霞山区,"[110.0932095, 20.9076779]"
广东省,2013,湛江市,吴川市,6006,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2013,湛江市,坡头区,614,广东省湛江市坡头区,"[110.690706527, 21.445432]"
广东省,2013,湛江市,市徐闻县经济技术开发区,5,广东省湛江市市徐闻县经济技术开发区,"[110.690706527, 21.445432]"
广东省,2013,湛江市,市辖区,144,广东省湛江市市辖区,"[110.690706527, 21.445432]"
广东省,2013,湛江市,廉江市,849,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2013,湛江市,徐闻县,767,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2013,湛江市,赤坎区,644,广东省湛江市赤坎区,"[110.0384997, 21.7285518]"
广东省,2013,湛江市,遂溪县,1061,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2013,湛江市,雷州市,148,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2013,湛江市,霞山区,408,广东省湛江市霞山区,"[110.0932095, 20.9076779]"
广东省,2013,湛江市,麻章区,284,广东省湛江市麻章区,"[110.0932095, 20.9076779]"
广东省,2014,湛江市,,2,广东省湛江市,"[109.971389, 21.081389]"
广东省,2014,湛江市,南三岛滨海旅游示范区,76,广东省湛江市南三岛滨海旅游示范区,"[109.971389, 21.081389]"
广东省,2014,湛江市,吴川市,5076,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2014,湛江市,坡头区,527,广东省湛江市坡头区,"[110.690706527, 21.445432]"
广东省,2014,湛江市,市徐闻县经济技术开发区,1,广东省湛江市市徐闻县经济技术开发区,"[110.690706527, 21.445432]"
广东省,2014,湛江市,市辖区,200,广东省湛江市市辖区,"[110.690706527, 21.445432]"
广东省,2014,湛江市,廉江市,2367,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2014,湛江市,徐闻县,528,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2014,湛江市,经济技术开发区,48,广东省湛江市经济技术开发区,"[110.0384997, 21.7285518]"
广东省,2014,湛江市,赤坎区,667,广东省湛江市赤坎区,"[110.0384997, 21.7285518]"
广东省,2014,湛江市,遂溪县,2062,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2014,湛江市,雷州市,1497,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2014,湛江市,霞山区,877,广东省湛江市霞山区,"[110.0932095, 20.9076779]"
广东省,2014,湛江市,麻章区,156,广东省湛江市麻章区,"[110.0932095, 20.9076779]"
广东省,2015,湛江市,南三岛滨海旅游示范区,189,广东省湛江市南三岛滨海旅游示范区,"[110.0932095, 20.9076779]"
广东省,2015,湛江市,吴川市,4690,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2015,湛江市,坡头区,636,广东省湛江市坡头区,"[110.690706527, 21.445432]"
广东省,2015,湛江市,奋勇高新技术开发区,1,广东省湛江市奋勇高新技术开发区,"[110.690706527, 21.445432]"
广东省,2015,湛江市,市辖区,371,广东省湛江市市辖区,"[110.690706527, 21.445432]"
广东省,2015,湛江市,廉江市,3574,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2015,湛江市,徐闻县,1095,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2015,湛江市,经济技术开发区,283,广东省湛江市经济技术开发区,"[110.0384997, 21.7285518]"
广东省,2015,湛江市,赤坎区,829,广东省湛江市赤坎区,"[110.0384997, 21.7285518]"
广东省,2015,湛江市,遂溪县,2813,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2015,湛江市,雷州市,2328,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2015,湛江市,霞山区,1254,广东省湛江市霞山区,"[110.0932095, 20.9076779]"
广东省,2015,湛江市,麻章区,84,广东省湛江市麻章区,"[110.0932095, 20.9076779]"
广东省,2016,湛江市,南三岛滨海旅游示范区,31,广东省湛江市南三岛滨海旅游示范区,"[110.0932095, 20.9076779]"
广东省,2016,湛江市,吴川市,3028,广东省湛江市吴川市,"[110.690706527, 21.445432]"
广东省,2016,湛江市,坡头区,550,广东省湛江市坡头区,"[110.690706527, 21.445432]"
广东省,2016,湛江市,奋勇高新技术开发区,1,广东省湛江市奋勇高新技术开发区,"[110.690706527, 21.445432]"
广东省,2016,湛江市,市辖区,629,广东省湛江市市辖区,"[110.690706527, 21.445432]"
广东省,2016,湛江市,廉江市,2780,广东省湛江市廉江市,"[110.0384997, 21.7285518]"
广东省,2016,湛江市,徐闻县,1981,广东省湛江市徐闻县,"[110.0384997, 21.7285518]"
广东省,2016,湛江市,经济技术开发区,109,广东省湛江市经济技术开发区,"[110.0384997, 21.7285518]"
广东省,2016,湛江市,赤坎区,1085,广东省湛江市赤坎区,"[110.0384997, 21.7285518]"
广东省,2016,湛江市,遂溪县,3402,广东省湛江市遂溪县,"[110.262557, 21.400715]"
广东省,2016,湛江市,雷州市,2507,广东省湛江市雷州市,"[110.0932095, 20.9076779]"
广东省,2016,湛江市,霞山区,1116,广东省湛江市霞山区,"[110.0932095, 20.9076779]"
广东省,2016,湛江市,麻章区,54,广东省湛江市麻章区,"[110.0932095, 20.9076779]"
广东省,2010,番禺,,4,广东省番禺,"[113.3057073, 22.9807286]"
广东省,2010,清远,,8,广东省清远,"[113.0505994, 23.6832984]"
广东省,2010,清远市,,1,广东省清远市,"[113.0505994, 23.6832984]"
广东省,2010,清远市,佛冈县,6,广东省清远市佛冈县,"[113.0505994, 23.6832984]"
广东省,2010,清远市,市辖区,1,广东省清远市市辖区,"[113.0505994, 23.6832984]"
广东省,2010,清远市,清城区,10,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2010,清远市,清新县,5,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2010,清远市,英德市,13,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2010,清远市,连州市,5,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2010,清远市,阳山县,14,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2010,清远阳山,,1,广东省清远阳山,"[112.637768592, 24.4507268]"
广东省,2011,清远市,佛冈县,2,广东省清远市佛冈县,"[112.637768592, 24.4507268]"
广东省,2011,清远市,市辖区,18,广东省清远市市辖区,"[112.637768592, 24.4507268]"
广东省,2011,清远市,清城区,2041,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2011,清远市,清新县,2,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2011,清远市,英德市,6,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2011,清远市,连山壮族瑶族自治县,1,广东省清远市连山壮族瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2011,清远市,连州市,2,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2011,清远市,阳山县,4,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2012,清远市,佛冈县,25,广东省清远市佛冈县,"[112.3760545, 24.7857601]"
广东省,2012,清远市,市辖区,407,广东省清远市市辖区,"[112.3760545, 24.7857601]"
广东省,2012,清远市,清城区,3842,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2012,清远市,清新县,524,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2012,清远市,英德市,2339,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2012,清远市,连南瑶族自治县,2,广东省清远市连南瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2012,清远市,连山壮族瑶族自治县,4,广东省清远市连山壮族瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2012,清远市,连州市,6,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2012,清远市,阳山县,7,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2013,清远市,,1,广东省清远市,"[113.0505994, 23.6832984]"
广东省,2013,清远市,佛冈县,673,广东省清远市佛冈县,"[113.0505994, 23.6832984]"
广东省,2013,清远市,市辖区,1230,广东省清远市市辖区,"[113.0505994, 23.6832984]"
广东省,2013,清远市,清城区,4301,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2013,清远市,清新县,2949,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2013,清远市,英德市,5371,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2013,清远市,连南瑶族自治县,14,广东省清远市连南瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2013,清远市,连山壮族瑶族自治县,13,广东省清远市连山壮族瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2013,清远市,连州市,387,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2013,清远市,阳山县,329,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2013,清远市,高新技术开发区,1,广东省清远市高新技术开发区,"[112.3760545, 24.7857601]"
广东省,2014,清远市,,1,广东省清远市,"[113.0505994, 23.6832984]"
广东省,2014,清远市,佛冈县,321,广东省清远市佛冈县,"[113.0505994, 23.6832984]"
广东省,2014,清远市,市辖区,472,广东省清远市市辖区,"[113.0505994, 23.6832984]"
广东省,2014,清远市,清城区,1229,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2014,清远市,清新县,1081,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2014,清远市,英德市,3609,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2014,清远市,连南瑶族自治县,45,广东省清远市连南瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2014,清远市,连山壮族瑶族自治县,40,广东省清远市连山壮族瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2014,清远市,连州市,585,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2014,清远市,阳山县,518,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2014,清远市,高新技术开发区,2,广东省清远市高新技术开发区,"[112.3760545, 24.7857601]"
广东省,2015,清远市,佛冈县,201,广东省清远市佛冈县,"[112.3760545, 24.7857601]"
广东省,2015,清远市,市辖区,496,广东省清远市市辖区,"[112.3760545, 24.7857601]"
广东省,2015,清远市,清城区,792,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2015,清远市,清新县,755,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2015,清远市,英德市,3967,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2015,清远市,连南瑶族自治县,32,广东省清远市连南瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2015,清远市,连山壮族瑶族自治县,28,广东省清远市连山壮族瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2015,清远市,连州市,210,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2015,清远市,阳山县,382,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2016,清远市,佛冈县,168,广东省清远市佛冈县,"[112.3760545, 24.7857601]"
广东省,2016,清远市,市辖区,530,广东省清远市市辖区,"[112.3760545, 24.7857601]"
广东省,2016,清远市,清城区,409,广东省清远市清城区,"[113.1444085, 23.6827968]"
广东省,2016,清远市,清新县,450,广东省清远市清新县,"[112.8486756, 23.8887571]"
广东省,2016,清远市,英德市,4797,广东省清远市英德市,"[113.356701004, 24.1967124]"
广东省,2016,清远市,连南瑶族自治县,16,广东省清远市连南瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2016,清远市,连山壮族瑶族自治县,18,广东省清远市连山壮族瑶族自治县,"[113.356701004, 24.1967124]"
广东省,2016,清远市,连州市,147,广东省清远市连州市,"[112.3760545, 24.7857601]"
广东省,2016,清远市,阳山县,442,广东省清远市阳山县,"[112.3760545, 24.7857601]"
广东省,2016,清远市,高新技术开发区,3,广东省清远市高新技术开发区,"[112.3760545, 24.7857601]"
广东省,2010,连州,,3,广东省连州,"[112.3760545, 24.7857601]"
广东省,2010,恩平,,1,广东省恩平,"[112.231933697, 22.2035524]"
广东省,2010,中山,,2,广东省中山,"[113.3656141, 22.5213807]"
广东省,2010,中山市,,1,广东省中山市,"[113.3656141, 22.5213807]"
广东省,2010,中山市,,2,广东省中山市,"[113.3656141, 22.5213807]"
广东省,2010,中山市,仁化县,1,广东省中山市仁化县,"[113.3656141, 22.5213807]"
广东省,2010,中山市,台山市,2,广东省中山市台山市,"[113.3656141, 22.5213807]"
广东省,2010,中山市,黄埔区,1,广东省中山市黄埔区,"[113.3656141, 22.5213807]"
广东省,2011,中山市,,2,广东省中山市,"[113.3656141, 22.5213807]"
广东省,2011,中山市,南雄市,4,广东省中山市南雄市,"[113.3656141, 22.5213807]"
广东省,2011,中山市,台山市,12,广东省中山市台山市,"[113.3656141, 22.5213807]"
广东省,2011,中山市,市直辖乡,4,广东省中山市市直辖乡,"[113.3656141, 22.5213807]"
广东省,2011,中山市,开平市,2,广东省中山市开平市,"[113.3656141, 22.5213807]"
广东省,2011,中山市,黄埔区,2,广东省中山市黄埔区,"[113.3656141, 22.5213807]"
广东省,2012,中山市,南雄市,2,广东省中山市南雄市,"[113.3656141, 22.5213807]"
广东省,2012,中山市,台山市,3,广东省中山市台山市,"[113.3656141, 22.5213807]"
广东省,2012,中山市,市直辖乡,90,广东省中山市市直辖乡,"[113.3656141, 22.5213807]"
广东省,2012,中山市,开平市,1,广东省中山市开平市,"[113.3656141, 22.5213807]"
广东省,2012,中山市,黄埔区,1,广东省中山市黄埔区,"[113.3656141, 22.5213807]"
广东省,2013,中山市,市直辖乡,3483,广东省中山市市直辖乡,"[113.3656141, 22.5213807]"
广东省,2014,中山市,市直辖乡,5947,广东省中山市市直辖乡,"[113.3656141, 22.5213807]"
广东省,2015,中山市,市直辖乡,5472,广东省中山市市直辖乡,"[113.3656141, 22.5213807]"
广东省,2016,中山市,市直辖乡,6990,广东省中山市市直辖乡,"[113.3656141, 22.5213807]"
广东省,2010,龙川,,2,广东省龙川,"[115.2325333, 24.1147587]"
